"Rheth Al'Thok";"79";"3";"0";"2";"2";"1";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Tiyol Ibn Yufaj";"79";"3";"0";"2";"2";"1";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Burun Ruuk Adherent";"79";"3";"0";"2";"2";"160";"0.85";"1.05";"1";"1";"0.6";"1.25";"0.9";"0.75";"0.95";"0.6";"0.75";"0.9";"0.1";"0.4"
"Burun Ruuk Adherent";"79";"3";"0";"2";"2";"0";"0.85";"1.05";"1";"1";"0.6";"1.25";"0.9";"0.75";"0.95";"0.6";"0.75";"0.9";"0.1";"0.4"
"Burun Ruuk Adherent Overseer";"79";"3";"0";"2";"2";"0";"0.85";"1.05";"1";"1";"0.6";"1.25";"0.9";"0.75";"0.95";"0.6";"0.75";"0.9";"0.1";"0.4"
"Kerthump the Ear Taker";"79";"3";"0";"2";"2";"1";"0.86";"0.7";"0.9";"0.86";"0.9";"0.86";"0.38";"0.9";"0.61";"1";"1";"0.9";"0.9";"0.23"
"Baktak the Human Slayer";"79";"3";"0";"2";"2";"1";"0.86";"0.7";"0.9";"0.86";"0.9";"0.86";"0.38";"0.9";"0.61";"1";"1";"0.9";"0.9";"0.23"
"Mosswart Muck Stalker";"79";"3";"0";"2";"2";"47";"1.3";"1.5";"1.4";"1";"0.7";"1.3";"0.9";"0.5";"0.8";"0.8";"1";"0.4";"0.7";"1.1"
"Ebon Gromnie";"79";"3";"0";"2";"2";"20";"1";"1";"1";"0.7";"0.7";"0.7";"0.7";"1";"1";"1";"0.5";"0.5";"0.5";"0.5"
"Tumerok Major";"79";"3";"0";"2";"2";"46";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"The Crafter";"80";"3";"0";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Mercenary";"81";"3";"0";"2";"2";"0";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Poacher";"81";"3";"0";"2";"2";"0";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Ferocious Ursuin";"81";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Hea Nualuan";"83";"3";"0";"2";"2";"11";"1";"1";"1";"1";"1";"1";"1";"1";"0.85";"1";"0.85";"0.85";"0.85";"0.85"
"Viscous Moarsman";"84";"3";"0";"2";"2";"69";"0.82";"0.44";"0.83";"0.72";"0.83";"0.72";"0.9";"0.9";"0.56";"0.96";"0.96";"0.85";"0.85";"1"
"Ulgrim the Unruly";"85";"3";"0";"2";"2";"0";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Ebon Mattekar";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"0.55";"0.9";"0.85";"0.95";"0.25";"0.75";"0.25"
"Grave Spirit";"85";"3";"0";"2";"2";"134";"1";"1";"1";"1";"1";"1";"1";"1";"0.52";"0.75";"1";"0.1";"0.75";"0.86"
"Mosswart Cringer";"85";"3";"0";"2";"2";"20";"1.3";"1.5";"1.4";"1";"0.7";"1.3";"0.9";"0.5";"0.8";"0.8";"1";"0.4";"0.7";"1.1"
"Magma Golem";"85";"3";"0";"0";"4";"0";"1.77";"0.79";"0.79";"0.7";"100";"0.75";"0.79";"0.9";"0.33";"0.33";"0";"1";"0.2";"0.33"
"Specter";"85";"3";"0";"0";"4";"3";"1";"1";"1";"0.8";"1";"1";"0.8";"0.8";"0.8";"0.8";"1";"0.5";"0.7";"0.5"
"White Phyntos Wasp Swarm";"85";"3";"0";"0";"4";"0";"0.8";"0.8";"0.5";"0.64";"0.64";"0.64";"0.17";"1";"1";"1";"0.75";"0.75";"0.75";"0.25"
"Ancient Sentinel";"85";"3";"0";"0";"4";"0";"1";"1";"1";"0.8";"1";"1";"0.8";"0.8";"0.8";"0.8";"1";"0.5";"0.7";"0.5"
"Eater";"85";"3";"0";"2";"2";"0";"0.7";"0.7";"1.4";"1";"1";"1.4";"1";"1.2";"1.2";"0.6";"1";"1";"0.6";"1"
"Viamontian Mercenary";"85";"3";"0";"2";"2";"0";"1.2";"1.2";"1";"1";"0.8";"1";"0.8";"0.8";"0.8";"0.9";"1.2";"0.9";"0.9";"1.2"
"Banished Shadow";"85";"3";"0";"0";"4";"0";"1";"0.86";"0.91";"0.76";"1";"0.78";"0.86";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Banished Tusker";"85";"3";"0";"2";"2";"0";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Banished Banderling";"85";"3";"0";"2";"2";"0";"0.46";"0.31";"0.52";"0.46";"0.7";"0.31";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Banished Drudge";"85";"3";"0";"2";"2";"0";"0.82";"0.44";"0.83";"0.72";"0.83";"0.72";"0.05";"0.9";"0.56";"0.96";"0.96";"0.85";"0.85";"0.22"
"Banished Grievver";"85";"3";"0";"0";"4";"0";"0.6";"0.7";"0.92";"0.31";"0.31";"0.31";"0.31";"1";"0.9";"0.67";"0.25";"0.25";"0.25";"0.25"
"Banished Lugian";"85";"3";"0";"2";"2";"0";"0.57";"0.57";"0.57";"0.36";"0.17";"0.86";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Banished Mu-miyah";"85";"3";"0";"0";"4";"0";"0.59";"0.44";"0.59";"0.03";"0.4";"1";"0.32";"0.75";"0.58";"0.75";"1";"0.25";"1";"0.46"
"Banished Olthoi";"85";"3";"0";"2";"2";"0";"1";"1";"1.1";"1";"1.1";"1.5";"1.25";"0.7";"1";"0.75";"0.55";"0.6";"0.25";"0.45"
"Banished Phyntos Wasp";"85";"3";"0";"0";"4";"0";"1.2";"1.2";"0.9";"1.1";"1.1";"1.1";"1.7";"0.8";"0.8";"1";"0.5";"0.5";"0.7";"0.2"
"Tumerok Taskmaster";"85";"3";"0";"2";"2";"128";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Taskmaster";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Banished Tumerok";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Cultist Priest";"85";"3";"0";"2";"2";"16";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Magma Golem";"85";"3";"0";"0";"4";"135";"1.77";"0.79";"0.79";"0.7";"100";"0.75";"0.79";"0.9";"0.33";"0.33";"0";"1";"0.2";"0.33"
"Tusker Guard";"85";"3";"0";"2";"2";"401";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Umbris Shadow";"85";"3";"0";"0";"4";"68";"1";"0.86";"0.91";"0.76";"1";"0.78";"0.86";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Hoary Mattekar";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"0.58";"0.9";"0.86";"1";"0.25";"0.75";"0.25"
"Banderling Mauler";"85";"3";"0";"2";"2";"37";"0.46";"0.31";"0.52";"0.46";"0.7";"0.31";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Altered Drudge";"85";"3";"0";"2";"2";"45";"0.82";"0.44";"0.83";"0.72";"0.83";"0.72";"0.9";"0.9";"0.56";"0.96";"0.96";"0.85";"0.85";"1"
"Augmented Drudge";"85";"3";"0";"2";"2";"177";"0.82";"0.44";"0.83";"0.72";"0.83";"0.72";"0.05";"0.9";"0.56";"0.96";"0.96";"0.85";"0.85";"0.22"
"Extas Lugian";"85";"3";"0";"2";"2";"1";"0.57";"0.57";"0.57";"0.36";"0.17";"0.86";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Faisi Sclavus";"85";"3";"0";"2";"2";"91";"0.8";"0.67";"0.47";"0.7";"0.67";"0.25";"0.25";"1";"0.75";"0.46";"0.75";"1";"0.25";"0.25"
"Guardian Mu-miyah";"85";"3";"0";"0";"4";"53";"0.59";"0.44";"0.59";"0.03";"0.4";"1";"0.32";"0.75";"0.58";"0.75";"1";"0.25";"1";"0.46"
"Cursed Bones";"85";"3";"0";"2";"2";"99";"0.51";"0.42";"0.5";"0.29";"0.17";"0.36";"0.53";"0.58";"0.25";"1";"0.25";"0.3";"0.42";"0.4"
"Banderling Mangler";"85";"3";"0";"2";"2";"29";"0.46";"0.31";"0.52";"0.46";"0.7";"0.31";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Altered Drudge";"85";"3";"0";"2";"2";"0";"0.82";"0.44";"0.83";"0.72";"0.83";"0.72";"0.9";"0.9";"0.56";"0.96";"0.96";"0.85";"0.85";"1"
"Augmented Drudge";"85";"3";"0";"2";"2";"0";"0.82";"0.44";"0.83";"0.72";"0.83";"0.72";"0.05";"0.9";"0.56";"0.96";"0.96";"0.85";"0.85";"0.22"
"Dread Idol";"85";"3";"0";"0";"4";"16";"0.3";"0.3";"0.3";"0.3";"0.3";"0.3";"0.3";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Sulthis Tendril";"85";"3";"0";"0";"4";"0";"0.74";"0.46";"0.46";"0.29";"0.74";"0.46";"0.29";"0.86";"0.42";"0.42";"0.86";"0.25";"0.42";"0.25"
"Cursed Bones";"85";"3";"0";"2";"2";"0";"0.51";"0.42";"0.5";"0.29";"0.17";"0.36";"0.53";"0.58";"0.25";"1";"0.25";"0.3";"0.42";"0.4"
"Augmented Drudge";"85";"3";"0";"2";"2";"0";"0.82";"0.44";"0.83";"0.72";"0.83";"0.72";"0.05";"0.9";"0.56";"0.96";"0.96";"0.85";"0.85";"0.22"
"Terebrous Hollow Minion";"85";"3";"0";"0";"4";"62";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Terebrous Hollow Minion";"85";"3";"0";"0";"4";"0";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Ethereal Rift";"85";"3";"0";"0";"4";"13";"1";"1";"1";"1.19";"1";"2.78";"1";"1";"1";"1";"0.2";"0";"0.3";"0"
"Manuaka";"85";"3";"0";"2";"2";"0";"1";"1";"1";"0.9";"1";"1";"1";"1";"0.7";"0.6";"0.4";"1";"0.7";"0.7"
"Reshalra";"85";"3";"0";"2";"2";"0";"1";"1";"1";"0.9";"1";"1";"1";"1";"0.7";"0.6";"0.4";"1";"0.7";"0.7"
"Utelari";"85";"3";"0";"2";"2";"0";"1";"1";"1";"0.9";"1";"1";"1";"1";"0.7";"0.6";"0.4";"1";"0.7";"0.7"
"Sahkurea";"85";"3";"0";"2";"2";"0";"1";"1";"1";"0.9";"1";"1";"1";"1";"0.7";"0.6";"0.4";"1";"0.7";"0.7"
"Hea Kanokeh";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Hea Karenua";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Aun Ralirea";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Hea Temenua";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Hea Tuperea";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"476";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Azael Zefir";"85";"3";"0";"0";"4";"19";"0.8";"0.59";"0.69";"0.59";"0.32";"0.59";"0.5";"1";"0.75";"0.86";"0.01";"0.75";"0.75";"0.25"
"Canescent Mattekar";"85";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"0.58";"0.9";"0.86";"1";"0.25";"0.75";"0.25"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"99";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"3";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Eviscerator";"85";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Sentient Fragment";"85";"3";"0.25";"2";"2";"0";"1";"1";"1";"1.19";"100";"2.78";"1";"1";"1";"1";"0";"0.65";"0.3";"1"
"Dark Myrmidon";"85";"3";"0.25";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"0.58";"0.25";"1";"0.25";"0.3";"0.42";"0.4"
"Spinning Grievver";"85";"3";"0";"0";"4";"1";"0.6";"0.7";"0.92";"0.31";"0.31";"0.31";"0.31";"1";"0.9";"0.67";"0.25";"0.25";"0.25";"0.25"
"Terebrous Hollow Minion";"85";"3";"0";"0";"4";"3";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Buillic";"85";"3";"0";"0";"4";"5";"1";"1";"1";"1";"1";"1";"1.1";"0.45";"0.45";"0.45";"0.3";"0.3";"0";"0.65"
"Tusker Guard";"85";"3";"0";"2";"2";"0";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Tuskie Gunner";"85";"3";"0";"2";"2";"9";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"0.42";"1";"0.75";"1";"0.75";"0.75";"0.4"
"Tusker Guard";"85";"3";"0";"2";"2";"3";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Tusker Guard";"85";"3";"0";"2";"2";"5";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Tuskie Gunner";"85";"3";"0";"2";"2";"48";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"0.42";"1";"0.75";"1";"0.75";"0.75";"0.4"
"Pandemonium Shadow";"85";"3";"0";"0";"4";"48";"1";"0.9";"0.9";"0.75";"1.2";"0.8";"0.85";"1";"0.5";"0.65";"1";"0.1";"0.2";"0.2"
"Reedshark Stalker";"85";"3";"0";"2";"2";"0";"0.47";"0.49";"0.7";"0.37";"0.7";"0.6";"0.49";"1";"0.75";"0.6";"0.38";"1";"0.75";"0.75"
"Gotrok Extas";"85";"3";"0";"2";"2";"229";"0.57";"0.57";"0.57";"0.36";"0.17";"0.86";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Olthoi Piercer";"85";"3";"0";"2";"2";"42";"1";"1";"1.1";"1";"1.1";"1.5";"1.25";"0.7";"1";"0.75";"0.55";"0.6";"0.25";"0.45"
"Baron Nuvillus";"85";"3";"0";"2";"2";"1";"0.56";"0.49";"0.5";"0.36";"0.24";"0.42";"0.59";"0.58";"0.25";"1";"0.25";"0.3";"0.42";"0.4"
"Unruly Monouga";"87";"3";"0";"2";"2";"26";"0.3";"0.74";"0.04";"0.6";"0.04";"0.36";"0.07";"0.6";"0.9";"0.45";"0.45";"1";"0.75";"0.55"
"Banished Monouga";"87";"3";"0";"2";"2";"0";"0.3";"0.74";"0.04";"0.6";"0.04";"0.36";"0.07";"0.6";"0.9";"0.45";"0.45";"1";"0.75";"0.55"
"Kithless Siraluun";"88";"3";"0";"2";"2";"0";"1";"1.2";"0.8";"1";"1";"1";"1";"0.7";"0.5";"0.9";"0.4";"1";"1";"0.4"
"Feral Carenzi";"89";"3";"0";"2";"2";"0";"0.9";"1.2";"0.8";"1";"1";"1";"1";"0.8";"0.6";"1";"0.6";"0.9";"0.9";"0.6"
"Assassin";"89";"3";"0";"2";"2";"0";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"0.35";"0.35";"0.35";"0.35";"0.35";"0.35";"0.35"
"Black Phyntos Hive";"90";"3";"0";"0";"4";"0";"1.5";"1.5";"1.5";"1.5";"1";"1.5";"1.5";"0.5";"0.5";"0.5";"0.9";"0.5";"0.5";"0.5"
"Stinging Chittick";"90";"3";"0";"2";"2";"0";"0.65";"1";"0.65";"0.65";"0.65";"0.85";"0.65";"0.6";"1";"0.5";"0.65";"0.7";"1";"0.65"
"Gold Golem";"90";"3";"0";"0";"4";"83";"0.79";"0.79";"0.8";"1";"1";"1";"1";"0.33";"0.33";"1";"1";"1";"1";"1"
"Cursed Wisp";"90";"3";"0";"0";"4";"34";"1";"0.84";"0.84";"10";"2.56";"2.56";"0.84";"1";"0.9";"0.9";"0.3";"0";"0.3";"0.9"
"Silver Tusker";"90";"3";"0";"2";"2";"116";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Virindi Observer";"90";"3";"0";"0";"4";"95";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Coral Golem";"90";"3";"0";"0";"4";"39";"0.79";"0.9";"1";"0.84";"0.84";"0.84";"0.84";"0.33";"0.67";"1";"0.5";"0.5";"0.5";"0.5"
"Shendolain Satellite Fragment";"90";"3";"0";"0";"4";"4";"1.1";"1";"0.9";"1.1";"2";"2";"1";"1";"0.9";"1";"0";"0.6";"0.3";"1"
"Virindi Observer";"90";"3";"0";"0";"4";"0";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Virindi Observer";"90";"3";"0";"0";"4";"3";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Virindi Observer";"90";"3";"0";"0";"4";"25";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"5";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Noble";"90";"3";"0";"2";"2";"108";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Dark Sorcerer";"90";"3";"0.25";"2";"2";"0";"0.8";"0.53";"0.68";"0.13";"0.5";"0.68";"0.73";"1";"0.52";"0.75";"1";"0.1";"0.75";"0.86"
"Altered Olthoi";"90";"3";"0";"2";"2";"4";"0.9";"0.9";"0.9";"0.9";"1.1";"1.1";"1.2";"0.7";"0.75";"1";"0.55";"0.75";"0.55";"0.2"
"Altered Olthoi";"90";"3";"0";"2";"2";"5";"0.9";"0.9";"0.9";"0.9";"1.1";"1.1";"1.2";"0.7";"0.75";"1";"0.55";"0.75";"0.55";"0.2"
"Strife Wisp";"90";"3";"0";"0";"4";"27";"1";"0.84";"0.84";"0.84";"2";"0.84";"0.84";"1";"0.9";"0.9";"0.3";"0.9";"0.9";"0.9"
"Silver Tusker";"90";"3";"0";"2";"2";"27";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Silver Tusker";"90";"3";"0";"2";"2";"4";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Paroxysm Shadow";"90";"3";"0";"0";"4";"24";"1";"0.9";"0.9";"0.75";"1.2";"0.8";"0.85";"1";"0.5";"0.65";"1";"0.1";"0.2";"0.2"
"Terrible Monouga";"90";"3";"0";"2";"2";"7";"0.3";"0.74";"0.04";"0.6";"0.04";"0.36";"0.07";"0.6";"0.9";"0.45";"0.45";"1";"0.75";"0.55"
"Olthoi Swarm Legionary";"90";"3";"0";"2";"2";"8";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"0.7";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Swarm Worker";"90";"3";"0";"2";"2";"28";"0.64";"0.8";"0.6";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Risen Lord";"90";"3";"0";"2";"2";"92";"1";"1";"1";"1";"1";"1";"1";"1";"0.52";"0.75";"1";"0.1";"0.75";"0.86"
"Mighty Oak Golem";"90";"3";"0";"0";"4";"0";"1";"1";"1";"0.63";"1";"0.67";"1";"0.53";"0.9";"1";"0.4";"0.1";"0.2";"0.4"
"Coral Golem";"90";"3";"0";"0";"4";"0";"0.79";"0.9";"1";"0.84";"0.84";"0.84";"0.84";"0.33";"0.67";"1";"0.5";"0.5";"0.5";"0.5"
"Black Phyntos Swarm";"90";"3";"0";"0";"4";"0";"1.2";"1.2";"0.9";"1.1";"1.1";"1.1";"1.7";"0.8";"0.8";"1";"0.5";"0.5";"0.7";"0.2"
"Sparkling Dual Fragment";"90";"3";"0";"0";"4";"9";"1";"1";"1";"1.19";"100";"2.78";"1";"1";"1";"1";"0";"0.65";"0.3";"1"
"Rufous Grievver";"90";"3";"0";"0";"4";"0";"0.9";"1.2";"1.1";"1.2";"1.2";"1.2";"1.1";"1";"0.8";"0.7";"0.5";"0.5";"0.5";"0.5"
"Augmented Tumerok";"90";"3";"0";"2";"2";"155";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Woodland Ursuin";"91";"3";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Frost Mattekar";"94";"3";"0";"1";"2";"0";"0.37";"0.73";"0.67";"0.33";"0.7";"0.55";"0.33";"0.58";"0.9";"0.86";"1";"0.4";"0.75";"0.4"
"Colossal Monouga";"107";"3";"0";"2";"0";"0";"1.3";"1";"2";"1.5";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Fenmalain Soul Crystal";"126";"3";"0";"0";"4";"0";"1";"1";"1";"1";"1.2";"1.08";"100";"1";"1";"1";"0.9";"0.65";"0.3";"1"
"Tusker Slave";"128";"3";"0";"2";"2";"0";"0.36";"0.8";"0.64";"0.64";"0.7";"0.64";"0.17";"0.42";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Panumbris Shadow Spire";"155";"3";"0";"2";"2";"0";"1";"0.84";"0.89";"0.7";"1";"0.74";"0.84";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"The Black Breath";"648";"3";"0";"2";"2";"4";"1";"0.65";"0.77";"0.38";"1";"0.44";"0.65";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Paul the Monouga";"1334";"3";"0";"2";"0";"1";"1.3";"1";"2";"1.5";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Olthoi Harvester";"18";"4";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Olthoi Gardener";"26";"4";"0";"2";"2";"0";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
